Name_EN,Address_EN,Latitude,Longitude,Facility_Type
ABERDEEN CHI OI FAMILY FOR OLD PEOPLE,"SHOP E, G/F & 1/F, KIN FAI BUILDING, 18-20 ABERDEEN MAIN ROAD, ABERDEEN, HONG KONG",22.24778587,114.15875281,LocationofResidentialCareHomesfortheElderlyinHongKong
LIGHT AND LOVE HOME LIMITED - LIGHT AND LOVE ELDERLY HOSTEL,"FLAT 2-11, G/F, HING YIU HOUSE, TAI HING ESTATE, TUEN MUN, NEW TERRITORIES",22.40448989,113.97088601,LocationofResidentialCareHomesfortheElderlyinHongKong
HUNG TO FOR THE HOME,"1/F, 351 PRINCE EDWARD ROAD WEST, KOWLOON",22.32680458,114.18673614,LocationofResidentialCareHomesfortheElderlyinHongKong
YI WO YUEN AGED SANATORIUM CENTRE (KOWLOON) [RCHE] / YI WO YUEN DAY CARE CENTRE FOR THE ELDERLY (KOWLOON) [CCSV RSP],"Shop B2 (Portion) on G/F and 1/F, Man Kee Mansion, 86 – 86E Waterloo Road, Kowloon",22.31991455,114.17689377,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK TAI KOK TSUI HOME FOR THE ELDERLY CUM CHERISH DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (TAI KOK TSUI) [CCSV RSP],"3/F AND 5/F, NO.9, TAI KOK TSUI ROAD, KOWLOON",22.3188392,114.16174281,LocationofResidentialCareHomesfortheElderlyinHongKong
WAH FU ELDERLY CENTRE,"SHOP NO. 37, 7/F AND 8/F, COMMERCIAL COMPLEX OF WAH FU (II) ESTATE, POKFULAM, HONG KONG",22.25322727,114.13612845,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUI HING NURSING CENTRE LIMITED,"SHOP 1-4 G/F SHOP 1-3 & 101-109 1/F SHUN ON SHOPPING CENTRE SHUN ON ESTATE, KWUN TONG, KOWLOON",22.32846794,114.22647506,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK KWOK LAW KWAI CHUN HOME FOR THE ELDERLY,"G/F-4/F AND PORTION OF ROOF, 28 KO SHING STREET, SHEUNG WAN, HONG KONG",22.28701322,114.14665693,LocationofResidentialCareHomesfortheElderlyinHongKong
FRIENDLY HO SHING HOME FOR THE AGED LIMITED,"1/F, HO SING BUILDING, 28 KAM FAI PATH, YUEN LONG, NEW TERRITORIES",22.44241558,114.02618312,LocationofResidentialCareHomesfortheElderlyinHongKong
FORWARD LIVING,"NO. 9 FU TEI ROAD, TUEN MUN, N.T.",22.4081178,113.9836229,LocationofResidentialCareHomesfortheElderlyinHongKong
YUEN YUEN NURSING HOME CUM DAY CARE CENTRE FOR THE ELDERLY (SHUN LEE ESTATE),"UNIT A ON 2/F, 3/F & 4/F OF SHUN LEE SHOPPING CENTRE PHASE II, SHUN LEE ESTATE, KOWLOON",22.32992183,114.22659206,LocationofResidentialCareHomesfortheElderlyinHongKong
JADE ELDERLY HOME [RCHE] / NEIGHBOURHOOD DAY CARE [CCSV RSP],"G/F, MEZZ FLOOR, 1/F - 5/F, YIP YEE MANSION, 48-50 ABERDEEN MAIN ROAD, ABERDEEN, HONG KONG",22.24744261,114.15789917,LocationofResidentialCareHomesfortheElderlyinHongKong
HON TAT ELDERLY CARE CENTRE BRANCH,"SHOP 6 ON G/F, HIU WAH BLDG., 42 HIU KWONG STREET, SHOP 7 & 9 ON G/F, UNIT 10B ON 1/F, FU WAH COURT, 44 HIU KWONG STREET, KWUN TONG, KOWLOON",22.31734084,114.23090669,LocationofResidentialCareHomesfortheElderlyinHongKong
CHU YAN CARE AND ATTENTION HOME,"BLK. A, B & C, 2/F, ASIAN BLDG., 390-394 KING'S ROAD, NORTH POINT, HONG KONG",22.29061783,114.19830073,LocationofResidentialCareHomesfortheElderlyinHongKong
THE LODGE (HUNG HOM) NURSING CENTRE,"G/F 156 & 1/F-2/F, 156-162 MA TAU WAI ROAD, TOKWAWAN, KOWLOON",22.31160605,114.18742416,LocationofResidentialCareHomesfortheElderlyinHongKong
PO KIN HOME FOR AGED,"SHOP 6-10 G/F & 8-10 M/F, LUEN CHEONG STREET, FANLING, NEW TERRITORIES",22.4991574,114.14360811,LocationofResidentialCareHomesfortheElderlyinHongKong
KONG TAI CARE FOR THE AGED CENTRE LIMITED,"G/F, NO. 6, 8, 10, 12 PO MING LANE & NO. 11 PO WAI LANE, TSZ WAN SHAN, KOWLOON",22.34646263,114.20111484,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS HO TUNG HOME FOR THE ELDERLY,"ROOM 201-233 & 235, 1/F, FU YAN HOUSE, FU SHAN ESTATE, DIAMOND HILL, KOWLOON",22.34273177,114.20829781,LocationofResidentialCareHomesfortheElderlyinHongKong
HAPPY YEAR ELDERLY CARE HOME,"1/F & 2/F, EVER RICH MANSION, 48 PEI HO STREET, KOWLOON",22.32797807,114.1608197,LocationofResidentialCareHomesfortheElderlyinHongKong
LOK SEEN AGED HOSTEL,"FLAT B, E, 3/F, & FLAT B, 4/F, CONTINENTAL MANSION, NO. 294 KING'S ROAD, NORTH POINT, HONG KONG",22.29000409,114.1954962,LocationofResidentialCareHomesfortheElderlyinHongKong
ON LING AGED HOME,"1/F & 2/F, VIEW COURT, 82 PAU CHUNG STREET, TOKWAWAN, KOWLOON",22.31949868,114.18907477,LocationofResidentialCareHomesfortheElderlyinHongKong
HING NAM CARE HOME (LEE ON) LIMITED,"SHOP G2, G/F, LEE ON SHOPPING CENTRE, LEE ON ESTATE, 23 SHA ON STREET, MA ON SHAN, NEW TERRITORIES",22.42646211,114.24101192,LocationofResidentialCareHomesfortheElderlyinHongKong
YIU TUNG ELDERLY CARE CENTRE LIMITED,"8/F CARPARK BUILDING NO. 2 YIU TUNG ESTATE, SHAUKEIWAN, HONG KONG",22.27726,114.22493,LocationofResidentialCareHomesfortheElderlyinHongKong
CYPRESS (SHEUNG WAN) CARE HOME,"SHOP UNITS 1-13 ON LG/F AND THE WHOLE OF G/F, KIU FAT BUILDING, 115-119 QUEEN'S ROAD WEST, HONG KONG",22.28633587,114.14634655,LocationofResidentialCareHomesfortheElderlyinHongKong
TAI KOK TSUI ELDERLY HOME,"SHOP 1, G/F & 1/F, 33 BEDFORD ROAD, TAI KOK TSUI, KOWLOON",22.3223,114.16453,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG LOK YUEN AGED SANATORIUM CENTRE LIMITED,"SHOP 1-5, CHUNG HWA PLAZA, 1/F, 5B-5F MA HANG CHUNG ROAD, TOKWAWAN, KOWLOON",22.32024826,114.18843423,LocationofResidentialCareHomesfortheElderlyinHongKong
HOPKINS (JORDAN) ELDERLY HOME LIMITED,"4/F, KIM TAK BUILDING, 328-342A, NATHAN ROAD, KWOLOON",22.30677494,114.17170153,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG YEE ELDERLY CENTRE,"WEST PORTION, 1/F & G/F ENTRANCE, PHASE II KWAN YICK BLDG., 343 DES VOEUX RD.WEST, HONG KONG",22.28742,114.13817,LocationofResidentialCareHomesfortheElderlyinHongKong
CHING YAN ELDERLY HOME,"DD 132, LOTS 1826A OFF CASTLE PEAK ROAD, SAN HUI(ALSO KNOWN AS 21.5 MILESTONES, CASTLE PEAK ROAD, TUEN MUN), NEW TERRITORIES",22.40997,113.98086,LocationofResidentialCareHomesfortheElderlyinHongKong
CHEE SING KOK SOCIAL CENTRE OF THE HUMANITY LOVE,"404 VICTORIA ROAD, MOUNT DAVIS, HONG KONG",22.27904,114.11809,LocationofResidentialCareHomesfortheElderlyinHongKong
SHEUNG ON ELDERLY HOME,"2/F, SHEUNG ON MANSION, 11-17 BATTERY STREET, JORDAN, KOWLOON",22.30609751,114.16835332,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED MADAM HO SIN HANG HOME FOR THE ELDERLY,"INLAND LOT NO. 8751 AT JUNCTION OF SHA WAN DRIVE AND SANDY BAY ROAD (ALSO KNOWN AS NO 1 SHA WAN DRIVE), POKFULAM, HONG KONG",22.27048127,114.12369444,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED SHEK WAI KOK HOME FOR THE ELDERLY,"UNITS 201-260, SHEK LIN HOUSE, SHEK WAI KOK ESTATE, TSUEN WAN, NEW TERRITORIES",22.37551591,114.12332453,LocationofResidentialCareHomesfortheElderlyinHongKong
JUBILANT (MONG KOK),"1/F AND 2/F, PARADISE SQUARE, NO. 3 KWONG WA STREET, MONG KOK, KOWLOON",22.31635644,114.17274941,LocationofResidentialCareHomesfortheElderlyinHongKong
SUPREME ELDERLY HOME,"SHOP A1 ON G/F, FLATS A-E ON 1/F, AND FLATS A-E ON 2/F, WAI YIN BUILDING, 432 CASTLE PEAK ROAD, KWAI CHUNG, NEW TERRITORIES",22.36667849,114.13514405,LocationofResidentialCareHomesfortheElderlyinHongKong
JOIN-IN ELDERLY HOME LIMITED,"UNIT A OF C1, 1/F, TAI WING BUILDING, COSMOPOLITAN ESTATE, 44-60 TAI TSUN STREET, TAI KOK TSUI, KOWLOON",22.32209012,114.16068449,LocationofResidentialCareHomesfortheElderlyinHongKong
LAGUNA ELDERLY HOUSE,"SHOPS 29B & 30, G/F AND THE WHOLE FLAT ON 1/F, LOONG KING MANSION, 23-35 MA TAU WAI ROAD, HUNG HOM, KOWLOON",22.3091497,114.18787041,LocationofResidentialCareHomesfortheElderlyinHongKong
MERIT HOME FOR AGED,"PORTION OF LG/F & PORTION OF G/F, YEN LOK BUILDING, 4-12 LIN SHING ROAD, 120 WAN TSUI ROAD, CHAI WAN, HONG KONG",22.26162917,114.23591088,LocationofResidentialCareHomesfortheElderlyinHongKong
TZ'U TE HOME FOR THE AGED,"6 LUNG HA WAN ROAD, TAI AU MUN, NEW TERRITORIES",22.29692594,114.2933564,LocationofResidentialCareHomesfortheElderlyinHongKong
ASIA WOMEN'S LEAGUE LTD. CHAN KWUN TUNG CARE AND ATTENTION HOME FOR THE ELDERLY,"3 HEREFORD ROAD, KOWLOON TONG, KOWLOON",22.33426,114.1811,LocationofResidentialCareHomesfortheElderlyinHongKong
KAM WAH (SAI WAN) HOME FOR THE AGED,"PORTION OF ENTRANCE HALL ON THE GROUND FLOOR, SAI YING PUN, THE FIRST FLOOR AND THE SECOND FLOOR OF YUE SUN MANSION, NO. 68-80 SECOND STREET, HONG KONG",22.28605494,114.14151419,LocationofResidentialCareHomesfortheElderlyinHongKong
HEUNG HOI CHING KOK LIN ASSOCIATION BUDDHIST PO CHING CARE AND ATTENTION HOME FOR THE AGED WOMEN,"10 CHI FUK CIRCUIT, FANLING, NEW TERRITORIES",22.49216642,114.13721535,LocationofResidentialCareHomesfortheElderlyinHongKong
ASSEMBLIES OF GOD HOLY LIGHT CHURCH AGED HOME,"91 SUNG CHING SAN TSUEN, TAI TONG ROAD, YUEN LONG, NEW TERRITORIES",22.43168284,114.03104186,LocationofResidentialCareHomesfortheElderlyinHongKong
TWGHS JOCKEY CLUB BLISSFUL VILLA,"PORTION OF G/F, 3/F, PORTION OF 4/F AND 5/F TO ROOF, TWGHS JOCKEY CLUB SUNSHINE COMPLEX FOR THE ELDERLY, 29 NAM LONG SHAN ROAD, WONG CHUK HANG, HONG KONG",22.24391238,114.1663102,LocationofResidentialCareHomesfortheElderlyinHongKong
KWONG FUK ELDERLY CARE CENTRE (TO KWA WAN) LIMITED,"PORTION OF G/F, AND 1/F TO 3/F, FUK SHING MANSION NOS. 89-93A MA TAU WAI ROAD, TO KWA WAN, KOWLOON",22.31285225,114.18783188,LocationofResidentialCareHomesfortheElderlyinHongKong
KIN ON HOME FOR THE ELDERLY,"WHOLE FLOOR OF 3/F., CHEONG NIN BUILDING, 1013-1033 KWAI CHUNG ROAD, KWAI CHUNG, NEW TERRITORIES",22.36784302,114.13357079,LocationofResidentialCareHomesfortheElderlyinHongKong
COMFORT HOME FOR AGED LIMITED,"SHOP 1 ON G/F, 1/F & 2/F KAM PUI BUILDING, 14 SHEK MAN PATH, KWAI CHUNG, NEW TERRITORIES",22.36494485,114.13600868,LocationofResidentialCareHomesfortheElderlyinHongKong
NAM WAH OLD AGE HOME (1ST BRANCH),"FLAT 216, 217, 219, 220, 222, 224, 225, 226, 227, 229, 2/F, TAI ON BUILDING, 57-87 SHAU KEI WAN ROAD, HONG KONG",22.28279243,114.22202445,LocationofResidentialCareHomesfortheElderlyinHongKong
HEALTH CARE HOME FOR AGED,"G/F AND M/F, 11-13 SAN KIN STREET, SHEUNG SHUI, NEW TERRITORIES",22.50574545,114.12750228,LocationofResidentialCareHomesfortheElderlyinHongKong
THE ARCH HOME FOR THE ELDERLY,"1/F, CONWELL MANSION, 120 WHARF ROAD, NORTH POINT, HONG KONG",22.29227048,114.19790312,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY KAM TIN RESIDENCE FOR SENIOR CITIZENS,"103, KAM TIN ROAD, YUEN LONG, NEW TERRITORIES",22.44058506,114.06242936,LocationofResidentialCareHomesfortheElderlyinHongKong
GOSPEL NURSING CENTRE,"1/F, KWOK HING BUILDING, NO.1, NAM HONG STREET, SHAU KEI WAN, HONG KONG",22.27828468,114.22702011,LocationofResidentialCareHomesfortheElderlyinHongKong
POK OI HOSPITAL YEUNG CHUN PUI CARE AND ATTENTION HOME,"LOT NO. 2273 & EXTENSION IN DD 125, PING HA ROAD, PING SHAN, YUEN LONG, NEW TERRITORIES (ALSO KNOWN AS 58 SHA CHAU LEI TSUEN, HA TSUEN, YUEN LONG, NEW TERRITORIES)",22.44549148,113.99637513,LocationofResidentialCareHomesfortheElderlyinHongKong
KEI TAK (TAI HANG) HOME FOR THE AGED LIMITED,"1/F and portion of flat roof on 2/F, 4 Tai Hang Street and 14 Tung Tai Street, Yuen Long, New Territories",22.44639241,114.029919,LocationofResidentialCareHomesfortheElderlyinHongKong
KING FUK HOME FOR THE AGED,"RM A,B, 1/F & RM A,C, 2/F, WAH HING BUILDING, 146-150, UN CHAU STREET SHAMSHUIPO, KOWLOON",22.33438076,114.16086751,LocationofResidentialCareHomesfortheElderlyinHongKong
CHRISTIAN FAMILY SERVICE CENTRE YANG CHEN HOUSE,"G/F & 1/F, TAK HONG HOUSE & TAK CHI HOUSE, HAU TAK ESTATE, TSEUNG KWAN O, NEW TERRITORIES",22.31846377,114.26495541,LocationofResidentialCareHomesfortheElderlyinHongKong
HANG ON AGED HOME,"FLAT A, B & C, 1/F, TUNG FAT HOUSE, 308 SAI YEUNG CHOI STREET NORTH, KOWLOON",22.32575714,114.16882774,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG KONG SHENG KUNG HUI GOOD SHEPHERD HOME FOR THE ELDERLY,"UNITS 141-156 AND 201-260, FAI WAH HOUSE, LOK WAH SOUTH ESTATE, NGAU TAU KOK, KOWLOON",22.32002638,114.21931874,LocationofResidentialCareHomesfortheElderlyinHongKong
HONG NING HOME FOR THE AGED,"1/F, 2/F & WEST PORTION OF 3/F, SHING WAH BUILDING, 23-39 SHING FONG STREET, KWAI CHUNG, NEW TERRITORIES",22.35926217,114.12720452,LocationofResidentialCareHomesfortheElderlyinHongKong
GOLDEN AGE HOME FOR SENIOR CITIZENS,"LOT NOS. 4670, 4671, 4672, SUBSECTION 4 OF SECTION C OF LOT NOS. 2380, 4723, 4724 AND 4725 IN D.D. 104, YUEN LONG, NEW TERRITORIES (ALSO KNOWN AS G/F & 1/F OF E7 AND E8 TO E13, TAI YUEN, CHUK YUEN, CASTLE PEAK ROAD - TAM MI)",22.47649,114.05644,LocationofResidentialCareHomesfortheElderlyinHongKong
TSANG SHIU TIM HOME FOR THE ELDERLY,"4TH-6TH FLOOR, 7 SHA WAN DRIVE, POKFULAM, HONG KONG",22.26979503,114.12398578,LocationofResidentialCareHomesfortheElderlyinHongKong
THE VIGOROUS HOME,"SHOP 401, 3/F, CHEUNG HONG SHOPPING CENTRE 1, CHEUNG HONG ESTATE, 12 CHING HONG ROAD, TSING YI, N.T.",22.34891428,114.10593794,LocationofResidentialCareHomesfortheElderlyinHongKong
GREAT KINDNESS ELDERLY HOME LIMITED,"1/F & 2/F, PRINCE COMMERCIAL BUILDING, 150 & 152 PRINCE EDWARD ROAD WEST, KOWLOON",22.32450194,114.16988581,LocationofResidentialCareHomesfortheElderlyinHongKong
SUN MAN FOOK AGED HOME (SAI WAN),"G/F, 28 DAVIS STREET AND 1/F, 10 KWAN YICK STREET, ON FAT BUILDING, WESTERN, HONG KONG",22.28167125,114.12690203,LocationofResidentialCareHomesfortheElderlyinHongKong
ST FRANCIS OLD AGE HOME (SHEUNG SHUI) LIMITED,"1/F, 35 FU HING STREET, SHEUNG SHUI, NEW TERRITORIES",22.50390328,114.12758069,LocationofResidentialCareHomesfortheElderlyinHongKong
HEALTHY ELDERLY HOME LIMITED,"G/F OF NO. 38-40, KAI YUEN STREET, NORTH POINT, HONG KONG",22.29003924,114.2026286,LocationofResidentialCareHomesfortheElderlyinHongKong
KAI SHING ELDERLY CARE HOME,"ROOM 1, 2 & 3, 2/F, KWAI CHUNG GEE CHANG HOUSE, 20, TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",22.3647734,114.13655244,LocationofResidentialCareHomesfortheElderlyinHongKong
KAU PUI LUNG ELDERLY HOME LIMITED,"SHOP 3-6, G/F AND 1/F, MORNING JOY BUILDING, 141-143 KAU PUI LUNG ROAD, KOWLOON",22.3176837,114.18656079,LocationofResidentialCareHomesfortheElderlyinHongKong
TSZ YAM HOME OF AGED,"UNIT A, B, 5/F AND UNIT A, 6/F, WING YING BUILDING, 263 KWUN TONG ROAD, NGAU TAU KOK, KOWLOON",22.31875413,114.21503805,LocationofResidentialCareHomesfortheElderlyinHongKong
SHEUNG TSUI HOME FOR AGED LIMITED,"G/F, 1/F AND 2/F, KINGSTON MANSION, 23 HUNG SHING STREET AND 20 WAI FUNG STREET, AP LEI CHAU, HONG KONG",22.24392949,114.15639602,LocationofResidentialCareHomesfortheElderlyinHongKong
HEALTHY LIFE ELDERLY HOME,"1/F, PHASE 2, LEI TUNG COMMERCIAL CENTER, LEI TUNG ESTATE, AP LEI CHAU, HONG KONG",22.24095842,114.15652256,LocationofResidentialCareHomesfortheElderlyinHongKong
SHUI HONG ELDERLY HOME (CHEUNG SHAN ESTATE BRANCH),"SHOP RB1, 4/F, CHEUNG SHAN ESTATE SHOPPING CENTRE, CHEUNG SHAN ESTATE, TSUEN WAN, NEW TERRITORIES",22.37850719,114.13037289,LocationofResidentialCareHomesfortheElderlyinHongKong
MU LAN HOME FOR THE AGED,"2/F - 3/F, PORTLAND BUILDING, 101-107 PORTLAND STREET, YAUMATEI, KOWLOON",22.31464954,114.1693816,LocationofResidentialCareHomesfortheElderlyinHongKong
THE SALVATION ARMY NAM MING HAVEN FOR WOMEN,"NO. 3-16, G/F, NAM MING HOUSE, NAM SHAN ESTATE, SHAMSHUIPO, KOWLOON",22.33518521,114.17236058,LocationofResidentialCareHomesfortheElderlyinHongKong
HANG FOOK HOME FOR THE AGED LIMITED,"ENTRANCE OF G/F & 1/F EAST WING, 343 DES VOEUX ROAD WEST, HONG KONG",22.28742,114.13817,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS MOK WONG FUNG YEE HOME FOR THE ELDERLY,"UNITS NOS. 1-60, 3/F, SUN YEE HOUSE, SUN CHUI ESTATE, SHATIN, NEW TERRITORIES",22.36936588,114.18089407,LocationofResidentialCareHomesfortheElderlyinHongKong
"EXCEL HEALTH CARE CO., LIMITED","PORTION OF SHOP E, G/F AND 1-3/F, KOON WING BUILDING, 353-357 UN CHAU STREET, KOWLOON",22.3380285,114.15556693,LocationofResidentialCareHomesfortheElderlyinHongKong
ON LUK NURSING CENTRE LIMITED,"M/F & 1/F, MAN HONG BLDG, 249 SHAUKEIWAN ROAD, SHAUKEIWAN, HONG KONG",22.27968478,114.22586593,LocationofResidentialCareHomesfortheElderlyinHongKong
THE HONG KONG SOCIETY FOR THE AGED QUAN CHUEN HOME FOR THE ELDERLY,"60 TIN WAN STREET, ABERDEEN, HONG KONG",22.25149615,114.14927418,LocationofResidentialCareHomesfortheElderlyinHongKong
PO LEUNG KUK TUNG CHUNG HOME FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (TUNG CHUNG) [CCSV RSP],"3/F TO 5/F (AND STAIRCASES FROM G/F TO 2/F, GREASE TRAP ROOM AT G/F & PUMP ROOM AT 2/F), TUNG CHUNG MUNICIPAL SERVICES BUILDING, 39 MAN TUNG ROAD, TUNG CHUNG",22.29056927,113.94373677,LocationofResidentialCareHomesfortheElderlyinHongKong
JUBILANT ELDERLY CARE (SHEK WAI KOK),"SHOP 426 OF 2/F AND THE WHOLE OF 3/F, SHEK WAI KOK SHOPPING CENTRE, SHEK WAI KOK ESTATE, 3 SHEK WAI KOK ROAD, TSUEN WAN, NEW TERRITORIES",22.37529,114.12416,LocationofResidentialCareHomesfortheElderlyinHongKong
SMOOTH LIVING ELDERLY HOME LIMITED,"PORTION OF 1/F AND PORTION OF 2/F, HUNG HOM SQUARE, HUNG MUM COMMERICAL CENTRE, 37-39 MA TAU WAI ROAD, HUNG HOM, KOWLOON",22.30999857,114.18798694,LocationofResidentialCareHomesfortheElderlyinHongKong
CANAAN CARE AND ATTENTION HOME,"SHOPS 3A-3E, 4A-4E, UG/F, KWAI WAH BUILDING, 11 TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",22.36493599,114.13669803,LocationofResidentialCareHomesfortheElderlyinHongKong
PINE CARE POINT,"SHOP G1B ON G/F, 1/F TO 3/F, MAINTOWN PLAZA, 223 TO 239 NAM CHEONG STREET, KOWLOON",22.33419163,114.16743916,LocationofResidentialCareHomesfortheElderlyinHongKong
FUK ON HOME OF AGED,"PART OF 9A2 & PART OF 7A OF G/F, NO. 50, BAKER STREET AND 1/F OF NO. 7 BAKER COURT, HUNG HOM, KOWLOON",22.30687423,114.18340589,LocationofResidentialCareHomesfortheElderlyinHongKong
SHEUNG SHUI TO YUEN HOME FOR AGED,"1-2/F 61 SAN SHING AVENUE & 2/F 63 SAN SHING AVENUE, SHEUNG SHUI, NEW TERRITORIES",22.50543879,114.12871725,LocationofResidentialCareHomesfortheElderlyinHongKong
WONG PO HOME OF THE AGED LIMITED,"1/F-2/F, YUEN SHING BUILDING, 17 GILLIES AVENUE SOUTH, HUNG HOM, KOWLOON",22.30660329,114.1838426,LocationofResidentialCareHomesfortheElderlyinHongKong
THE EVANGELICAL LUTHERAN CHURCH OF HONG KONG SHAN KING CARE AND ATTENTION HOME FOR THE ELDERLY,"1/F & 2/F (PART OF), KING WING HOUSE, SHAN KING ESTATE, TUEN MUN, NEW TERRITORIES",22.39603004,113.96520769,LocationofResidentialCareHomesfortheElderlyinHongKong
FRIENDLY HOME FOR THE AGED LIMITED,"SHOP 1 & 2, G/F, FAR EAST CONSORTIUM YUEN LONG BUILDING, 13-15 YUEN LONG ON LOK ROAD, YUEN LONG, NEW TERRITORIES",22.44516619,114.03203809,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS MA CHENG SHUK YING HOME FOR THE ELDERLY [RCHE] / TWGHS MA CHENG SHUK YING HOME FOR THE ELDERY-HOME@COMMUNITY SUPPORT UNIT [CCSV RSP],"WING C, G/F AND 2/F WO MUK HOUSE, LEI CHENG UK ESTATE, SHAMSHUIPO, KOWLOON",22.3386883,114.16041077,LocationofResidentialCareHomesfortheElderlyinHongKong
ENDLESS LOVE NURSING CENTRE (SHEUNG WAN) COMPANY LIMITED,"2/F, KIU FAT BUILDING, 115-119 QUEEN'S ROAD WEST, HONG KONG",22.28633587,114.14634655,LocationofResidentialCareHomesfortheElderlyinHongKong
GRANYET (SHAN KING) ELDERLY CARE CENTRE,"SHOP NO.21, G/F AND 2/F, SHAN KING SHOPPING CENTRE, TUEN MUN, NEW TERRITORIES",22.39656,113.96507,LocationofResidentialCareHomesfortheElderlyinHongKong
THE LONGEVITY HOME FOR THE AGED,"UNIT 2B, 6/F, HAMPTON LOFT, 11 HOI FAN ROAD, KOWLOON",22.32070781,114.15527837,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN NURSING HOUSE NO.8,"THE ENTRANCE HALL OF G/F, 1/F, 2/F AND 3/F, FU HANG COURT, 104-112 MA TAU WAI ROAD, KOWLOON",22.31024243,114.18745317,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN WO HOME FOR THE AGED,"43 TI&T2 WANG TOI SHAN SUN TSUEN, PAT HEUNG, YUEN LONG, NEW TERRITORIES",22.43991,114.0913,LocationofResidentialCareHomesfortheElderlyinHongKong
EVERGREEN NURSING HOUSE,"1/F & 2/F, WISDOM BUILDING, 17 STATION LANE, HUNG HOM, KOWLOON",22.30747914,114.18623011,LocationofResidentialCareHomesfortheElderlyinHongKong
TUNG WAH GROUP OF HOSPITALS FONG SHU CHUEN CARE AND ATTENTION HOME,"2-5/F, FONG SHU CHUEN SOCIAL SERVICE BUILDING, 6 PO MAN STREET, SHAUKEIWAN, HONG KONG",22.27841945,114.22918396,LocationofResidentialCareHomesfortheElderlyinHongKong
YUK WAH ELDERLY HOME LIMITED,"PART OF G/F, 70 YUK WAH STREET & 51 YUK WAH CRESCENT, 1/F & 2/F, 57 YUK WAH CRESCENT, MANNING THEATRE BUILDING, KOWLOON",22.3470133,114.20239638,LocationofResidentialCareHomesfortheElderlyinHongKong
WEALTHY JADE CARE HOME (SHATIN) LIMITED,"SHOPS NOS 1-4, LEVEL 2, STAGE II, SHATIN PARK, 1-3 KONG PUI STREET, SHATIN, NEW TERRITORIES",22.38117668,114.19637255,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN KING HOME OF AGED,"SHOP 3B OF G/F, 1/F AND ROOM 205 OF 2/F PO HING MANSION, 36-46 CHOI HUNG ROAD, & 55-57 YIN HING STREET, KOWLOON",22.33466956,114.19451202,LocationofResidentialCareHomesfortheElderlyinHongKong
SHA TIN KWAN SIN CARE AND NURSING CENTRE,"NOS. 7 & 8 NGAU PEI SHA NEW VILLAGE, SIU LEK YUEN, SHA TIN, NEW TERRITORIES",22.37907972,114.20829626,LocationofResidentialCareHomesfortheElderlyinHongKong
HEALTHY LIFE(ON YAM) ELDERLY HOME COMPANY LIMITED,"SHOP 101, 1/F ON YAM SHOPPING CTR, KWAI CHUNG, NT.",22.37123141,114.14158984,LocationofResidentialCareHomesfortheElderlyinHongKong
CANAAN CARE AND ATTENTION HOME (KWAI WAH),"SHOPS 1A-1B, 2A-2E, 4F-4G AND 5A-5C, UG/F, KWAI WAH BUILDING, 11 TAI LOONG STREET, KWAI CHUNG, NEW TERRITORIES",22.36493599,114.13669803,LocationofResidentialCareHomesfortheElderlyinHongKong
YAN OI HOME FOR THE AGED,"SHOPS 202-203A, 205-213A, 215-223A, 225-233A, 235-243A, 245, 248-253A, 255-257, 2/F OF PODIUM B, WEALTHY GARDEN, 20, TSUEN FU STREET, TSUEN WAN, NEW TERRITORIES",22.36922113,114.1218511,LocationofResidentialCareHomesfortheElderlyinHongKong
CHUK YUEN HOME FOR AGED,"LOTS 2370 D-F & 4710 IN D.D. 104 (ALSO KNOWN AS E3-E6 TAI YUEN, CHUK YUEN TSUEN, NGAU TAM MEI, CASTLE PEAK ROAD, YUEN LONG, NEW TERRITORIES)",22.47604,114.05631,LocationofResidentialCareHomesfortheElderlyinHongKong
YAU CHAI HOME OF AGED,"G/F-2/F, 45C, NGAU PEI SHA STREET, NGAU PEI SHA VILLAGE, SHATIN, NEW TERRITORIES",22.37982013,114.20881107,LocationofResidentialCareHomesfortheElderlyinHongKong
