Name,Type,District,Lat_WGS84,Lon_WGS84,Easting_HK1980,Northing_HK1980
GRANYET (SHAN KING) ELDERLY CARE CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.39656,113.96507,814457.9000000004,828603.6999999993
THE LONGEVITY HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32070781,114.15527837,834042.0999999996,820188.0999999996
EVERGREEN NURSING HOUSE NO.8,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31024243,114.18745317,837357.7000000002,819029.6999999993
YAN WO HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.43991,114.0913,827458.9000000004,833391.1999999993
EVERGREEN NURSING HOUSE,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.30747914,114.18623011,837232.0,818723.0
TUNG WAH GROUP OF HOSPITALS FONG SHU CHUEN CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.27841945,114.22918396,841658.5999999996,815505.9000000004
YUK WAH ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.3470133,114.20239638,838896.2999999998,823101.5999999996
WEALTHY JADE CARE HOME (SHATIN) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.38117668,114.19637255,838275.7000000002,826884.1999999993
YAN KING HOME OF AGED,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.33466956,114.19451202,838084.7999999998,821733.9000000004
SHA TIN KWAN SIN CARE AND NURSING CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37907972,114.20829626,839503.4000000004,826653.0
HEALTHY LIFE(ON YAM) ELDERLY HOME COMPANY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.37123141,114.14158984,832633.0,825783.8000000007
CANAAN CARE AND ATTENTION HOME (KWAI WAH),Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36493599,114.13669803,832129.2000000002,825086.3000000007
YAN OI HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.36922113,114.1218511,830600.9000000004,825561.8000000007
CHUK YUEN HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.47604,114.05631,823860.2000000002,837394.5999999996
YAU CHAI HOME OF AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37982013,114.20881107,839556.9000000004,826735.0
INTERNATIONAL HOME OF AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32667846,114.17602019,836180.0,820849.0
LITTLE SISTERS OF THE POOR ST. MARY'S HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24678409,114.16566972,835112.0,812002.5
YI WO YUEN AGED SANATORIUM CENTRE (HUNG HOM),Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.3125001,114.18716217,837327.7999999998,819280.0
AZURE ELDERLY CARE,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.35391724,114.13110917,831553.0999999996,823866.1999999993
GREEN MOUNTAIN ELDERLY CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,WAN CHAI,22.2798276,114.18040632,836631.2999999998,815661.0999999996
MERRILY HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.3127893,114.17100252,835662.7000000002,819310.9000000004
PO LEUNG KUK TIN YAN HOME FOR THE ELDERLY CUM GREEN JOY DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (TIN YAN) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.46363402,113.99677914,817731.0999999996,836026.5
SHUI ON NURSING CENTRE (SUN TIN WAI) COMPANY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37014232,114.18554494,837160.5,825662.6999999993
PO LEUNG KUK COMFORT COURT FOR THE SENIOR CUM EVERGREEN DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (KWAI SHING) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36541187,114.12685281,831115.7000000002,825139.8000000007
LAI LAI NURSING CENTRE (ALLWAY) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.37670936,114.10386536,828748.4000000004,826390.9000000004
TUNG WAH GROUP OF HOSPITALS YU CHUN KEUNG MEMORIAL CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.2507399,114.17562287,836138.7000000002,812441.0
SENIOR CARE (FUK KWAN) ELDERLY CARE HOME [RCHE] / SENIOR CARE (FUK KWAN) ELDERLY CARE HOME CUM ELDERLY DAY CARE CENTRE [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.31976022,114.16065564,834596.4000000004,820083.9000000004
THE GREENVILLE CARE HOME,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40431901,113.97867513,815859.5,829460.0
BEST LIVING ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32450194,114.16988581,835547.4000000004,820608.8000000007
OI KWAN CARE FOR THE AGED HOME (BRANCH 3),Location of Residential Care Homes for the Elderly in Hong Kong,TAI PO,22.45380962,114.1650023,835045.7999999998,834926.9000000004
CHINESE CHRISTIAN WORKERS' FELLOWSHIP LTD. WAH HEI ELDERLY HOME (COMET MANSION),Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44254782,114.03254597,821410.4000000004,833687.0999999996
RAINBOW ELDERLY HOME (SHEUNG SHUI),Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.50602518,114.12680242,831115.7999999998,840710.4000000004
HONG KONG SHENG KUNG HUI JOHN YUEN HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SAI KUNG,22.32487809,114.26001891,844833.0999999996,820652.0999999996
CHUK LAM MING TONG CARE & ATTENTION HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.27029164,114.12374303,830791.7000000002,814606.8000000007
THE SALVATION ARMY LUNG HANG RESIDENCE FOR SENIOR CITIZENS,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.3688331,114.17985515,836574.5,825517.5999999996
WEALTHY HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.50728046,114.12700607,831136.4000000004,840849.9000000004
(AP LEI CHAU) KIN PAK HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24428175,114.15689071,834207.9000000004,811725.8000000007
PO LEUNG KUK SIU MING MEMORIAL HOME CUM CARE & ATTENTION UNIT [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (LAM TIN) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.30320457,114.24024701,842797.2999999998,818251.5
TWGHS D&M WONG WILLOW LODGE,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32524193,114.1621692,834752.0999999996,820690.8000000007
JOYFUL ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.2863077,114.14105805,832576.2000000002,816379.0999999996
SUNNY DAY ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36464683,114.13597964,832055.0,825054.1999999993
HING NAM CARE HOME ( GARDEN II ) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.3812309,114.19610067,838247.9000000004,826890.9000000004
GRAND LOVE ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33043436,114.16054764,834585.2000000002,821265.5
LIGHT YEAR ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36516154,114.13584356,832041.5999999996,825111.8000000007
TUNG KONG SANATORIUM (HUNGHOM BRANCH),Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.30820174,114.1829401,836893.0,818803.8000000007
HONGTAI HOME FOR THE AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.47457433,114.06066217,824307.7999999998,837231.5
PRINCE HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32680458,114.18673614,837283.4000000004,820863.5
TWGHS JOCKEY CLUB HARMONY VILLA,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24391238,114.1663102,835179.0,811684.6999999993
EVERGREEN (KWAI CHUNG ESTATE) NURSING HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36756142,114.12779384,831212.5999999996,825377.8000000007
SHEK LEI KIND HEART ELDERLY CARE HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36755554,114.13962948,832431.0,825376.4000000004
"EVANGELICAL LUTHERAN CHURCH OF HONG KONG, GRACE COURT [RCHE] / EVANGELICAL LUTHERAN CHURCH OF HONG KONG, GRACE COURT DAY CARE CENTRE FOR THE ELDERLY [CCSV RSP]",Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36403124,114.13036798,831477.2000000002,824986.8000000007
AURA NURSING HOME CUM DAY CARE CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.35611112,114.12923471,831360.5,824109.8000000007
WEALTHY JADE CARE HOME (CITY ONE) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.38769586,114.20253976,838910.0,827606.3000000007
SAI WAN HO BLESS HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.28140152,114.22273234,840993.7999999998,815836.8000000007
TUNG WAH GROUP OF HOSPITALS TAI TUNG PUI CARE & ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.38506769,113.98002303,815995.7000000002,827328.0999999996
PINE CARE CHUN KING ELDERLY CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.37076497,114.12072419,830484.5999999996,825732.4000000004
HO SHING HOME FOR THE ELDERLY (SPONSORED BY SIK SIK YUEN),Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.38070402,114.21396739,840087.2000000002,826832.5
THE HILLCREST,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.3465798,114.20256133,838913.9000000004,823054.0
LAI TO HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.28179033,114.22094705,840809.2999999998,815879.9000000004
LUEN WO ELDERLY SERVICE CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.49782071,114.14270462,832751.5,839801.9000000004
KWAN YEE NURSING HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.32238404,114.21665997,840366.0,820374.5
CHI WAH ELDERLY HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34651666,114.20214388,838870.5999999996,823046.1999999993
KING FOK LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33544637,114.16094504,834626.5,821820.3000000007
TUNG KONG SANATORIUM,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32336399,114.16803197,835356.7999999998,820482.5
HAVEN OF HOPE WOO PING CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,SAI KUNG,22.31598804,114.2673997,845594.0,819668.0999999996
KOWLOON KAM WAH HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31946302,114.17654435,836233.5999999996,820050.5999999996
YAT CHEONG HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31725907,114.18933663,837551.2999999998,819806.0
GREENERY ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44556269,114.03110507,821262.5,834021.6999999993
KLN NG LUEN FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.30793974,114.18547314,837153.7000000002,818775.0
HONG FOOK SANATORIUM FOR THE AGED FIRST BRANCH HOME,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.29126799,114.19860166,838506.7999999998,816928.0999999996
SENIOR CARE WELLNESS ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44242532,114.02695055,820834.9000000004,833674.4000000004
COMFORT & GRATIFICATION NURSING CENTER,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.50638678,114.12806575,831245.4000000004,840750.1999999993
WAH FUNG NURSING CENTRE (KWAI CHUNG BRANCH),Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36754469,114.13238635,831685.2999999998,825375.4000000004
TAK MAN NURSING CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24354084,114.15385449,833894.5,811643.9000000004
GRAND SMILE HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24964578,114.15534747,834048.2000000002,812319.3000000007
FAI-TO SINO-WEST COMBINED HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32013988,114.18864776,837480.2000000002,820126.0
HELPING HAND HONG KONG BANK FOUNDATION LOK FU CARE HOME,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.33668404,114.18676596,837286.4000000004,821957.5
CHUNG SING BENEVOLENT SOCIETY LAU MUI HIN HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.35583022,114.1026821,828625.7999999998,824079.9000000004
HONG TAI HOME FOR AGED LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.2896136,114.20929511,839608.5,816745.5999999996
KIN PAK HOME FOR ELDERLY [RCHE] / KIN PAK NURSING HOME LIMITED [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24790297,114.15621113,834137.9000000004,812126.5999999996
POK OI HOSPITAL JOCKEY CLUB CARE AND ATTENTION HOME [RCHE] / POK OI HOSPITAL DAY CENTRE FOR THE ELDERLY (YUEN LONG) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44498,114.04107,822288.7000000002,833956.5
TSUI WAN AGED CARE HOME LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.26791282,114.24037663,842812.2999999998,814343.6999999993
PLEASURE LODGE,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36836385,114.12370592,830791.4000000004,825466.5
HIU KWONG (TO KWA WAN) NURSING CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31742132,114.19272398,837900.5999999996,819824.8000000007
TUNG WAH GROUP OF HOSPITALS HUI LAI KUEN HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,TAI PO,22.45503,114.16769,835322.7000000002,835063.0999999996
TUNG WAH GROUP OF HOSPITALS LO MAN HUEN HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37862223,114.17689379,836269.5999999996,826601.6999999993
AP LEI CHAU HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24340529,114.15323366,833830.5999999996,811628.4000000004
POK OI HOSPITAL CHAN FENG MEN LING CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34775441,114.19820269,838464.7000000002,823183.5
CHEUNG CHAU DAH YAT NURSING AND OLD AGED CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,ISLANDS,22.20647638,114.02879285,820998.7000000002,807546.3000000007
LONGEVITY PALACE,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32038414,114.17635994,836214.0,820152.5
HONG TAT (SHUN TIN) ELDERLY CARE CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.32606,114.22491,841216.7999999998,820782.3000000007
MONG KOK POK HONG HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.31902948,114.17209903,835775.0999999996,820001.9000000004
SINO CHUN YEUNG NURSING HOME,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.39920241,114.18764443,837376.5,828880.6999999993
PO HING (TAI HING) CENTRE FOR ELDERLY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40272,113.9703,814997.4000000004,829285.0999999996
WAH SHUI OLD AGE CENTRE COMPANY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34155783,114.2081034,839484.7000000002,822497.0999999996
CHING CHUNG TAOIST ASSOCIATION OF HONG KONG LIMITED CHING CHUNG CARE AND ATTENTION HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44519343,113.99633665,817683.2999999998,833984.5999999996
GOSPEL MANSION,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.31282526,114.16751824,835303.2000000002,819315.4000000004
SZE TIAN RHENISH HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36189788,114.12338798,830758.2000000002,824750.0999999996
FU SHIN HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,TAI PO,22.44925815,114.16342886,834883.0999999996,834423.0999999996
KIN LING ELDERLY HOME,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.30654898,114.16736337,835287.7000000002,818620.0
HONG KONG LUTHERAN SOCIAL SERVICE MRS LEUNG KWAI YEE LUTHERAN HOME FOR THE ELDERLY [RCHE] / LUTHERAN KWAI TSING COMMUNITY CARE SERVICE VOUCHER CENTRE FOR THE ELDERLY [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36072584,114.10502904,828867.0999999996,824621.3000000007
THE HONG KONG SOCIETY FOR THE AGED MRS WONG YEE JAR JAT MEMORIAL HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.36494996,114.17334996,835904.0,825088.0
KA MEI ELDERLY CARE CENTRE (PO TIN) LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40954168,113.96679945,814637.0,830040.8000000007
SHUN YAN ELDERLY CENTRE (SAN TIN WAI),Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37014232,114.18554494,837160.5,825662.6999999993
HIU KWONG NURSING CENTRE COMPANY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.31773824,114.23076125,841819.9000000004,819860.0999999996
HEALTHY GROUP LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33973494,114.153101,833818.9000000004,822295.4000000004
WING ON HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36457064,114.12255198,830672.7999999998,825046.9000000004
HONG FOOK SANATORIUM FOR THE AGED HOME,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.29072592,114.20028036,838680.0,816868.3000000007
SUN HUNG FOOK HOME FOR THE ELDERLIES,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.28169704,114.23080564,841825.4000000004,815869.1999999993
TWGHS PO CHUNG CHUEN YING HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,NORTH,22.48446413,114.13990927,832463.0,838322.5
TANG TAT HOME FOR ELDER,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31985133,114.17606876,836184.0999999996,820093.8000000007
WING ON HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24363129,114.15491185,834003.7999999998,811653.8000000007
DRAGONS HOME,Location of Residential Care Homes for the Elderly in Hong Kong,EASTERN,22.29100573,114.201212,838775.7999999998,816899.3000000007
DAWNING HEIGHTS,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.31952584,114.16549895,835095.0999999996,820057.3000000007
CHUNG WAH HOME OF AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33455241,114.16162464,834696.5,821721.6999999993
CHI LIN NUNNERY CHI LIN CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34072741,114.2060064,839268.2999999998,822405.0999999996
HELPING HAND VERA R. DESAI LAI YIU CARE HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.35392,114.13111,831554.0999999996,823867.3000000007
HONG NGA RESIDENTIAL CARE HOME (1),Location of Residential Care Homes for the Elderly in Hong Kong,WAN CHAI,22.27701908,114.18008605,836598.4000000004,815350.0
SENIOR CARE (MAN KEE) ELDERLY CARE HOME [RCHE] / SENIOR CARE (MAN KEE) ELDERLY CARE HOME CUM ELDERLY DAY CARE CENTRE [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.3198423,114.1767773,836257.2000000002,820092.6999999993
HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION WAN WAH CARE AND ATTENTION HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33110244,114.15876151,834401.7999999998,821339.6999999993
HONG KONG YOUNG WOMEN'S CHRISTIAN ASSOCIATION CHENG PON HING CARE AND ATTENTION HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SOUTHERN,22.24091298,114.15438845,833949.0999999996,811352.5999999996
KOWLOON TONG WING KIN ELDERLY HOME (SUFFOLK ROAD),Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.33722618,114.17698114,836278.9000000004,822017.3000000007
WESTERN DISTRICT ASIA HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28242057,114.12618371,831043.5999999996,815949.9000000004
PROPITIOUS HOME,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.34283,114.18692,837302.7999999998,822638.5
PEACH ELDERLY CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.39496859,113.97552255,815533.7000000002,828425.0
Kwong On Home for Elderly (Yuen Long) Limited,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44273491,114.02972857,821120.0999999996,833708.4000000004
HON TAT ELDERLY CARE CENTRE (TO KWA WAN),Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.317400000000003,114.18872,837488.5,819822.5999999996
THE JOCKEY CLUB LUTHERAN HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.31618489,114.17929109,836516.9000000004,819687.4000000004
HONG LOK HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,TSUEN WAN,22.36986868,114.11453962,829847.0,825633.0
YU YUE ELDERLY CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.33275343,114.1926432,837892.4999000002,821522.7959000003
CHU KONG HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,WONG TAI SIN,22.33631308,114.19492964,838127.0,821916.5999999996
YAN ON HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33755016,114.15778025,834301.0,822054.0
HEALTHY GROUP LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.31605172,114.22366571,841088.4000000004,819673.8000000007
ASIA WOMEN'S LEAGUE LIMITED SELF-FINANCING HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.33416,114.18121,836714.7000000002,821678.4000000004
CHRISTIAN FAMILY SERVICE CENTRE YAM PAK CHARITABLE FOUNDATION KING LAM HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,SAI KUNG,22.32159954,114.26088081,844922.9000000004,820288.9000000004
FOREVER HEALTH GERICARE CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32273,114.18872,837488.4000000004,820412.8000000007
YAN CHAI HOSPITAL CHINACHEM CARE & ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.34569069,114.13215059,831660.9000000004,822955.9000000004
LORD GRACE HOME FOR THE AGED COMPANY LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,YAU TSIM MONG,22.32213566,114.16519785,835064.2000000002,820346.3000000007
"HONG KONG LUTHERAN SOCIAL SERVICE, LC-HKS MR. & MRS. LAWRENCE WONG SECOND LUTHERAN HOME FOR THE ELDERLY [RCHE] / LUTHERAN TSEUNG KWAN O COMMUNITY CARE SERVICE VOUCHER CENTRE FOR THE ELDERLY [CCSV RSP]",Location of Residential Care Homes for the Elderly in Hong Kong,SAI KUNG,22.31201942,114.25826431,844653.5999999996,819227.9000000004
PO LEUNG KUK SAI YING PUN HOME FOR THE ELDERLY CUM DAY CARE CENTRE FOR THE ELDERLY [RCHE] / PO LEUNG KUK CARE SERVICE FOR THE ELDERS (SAI YING PUN) [CCSV RSP],Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.28636228,114.14290174,832766.7999999998,816385.6999999993
PINE CARE PLACE,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44542,114.0377,821941.7999999998,834005.5
MAN FOOK AGED HOME (TAI WAI),Location of Residential Care Homes for the Elderly in Hong Kong,SHA TIN,22.37347481,114.17468969,836042.0,826031.4000000004
YAN OI TONG TIN KA PING CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,YUEN LONG,22.44982623,114.02265828,820393.0999999996,834494.3000000007
SHUN FUK HOME FOR AGED,Location of Residential Care Homes for the Elderly in Hong Kong,SHAM SHUI PO,22.33967178,114.15346989,833856.0,822288.8000000007
CARITAS LI KA SHING CARE AND ATTENTION HOME,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.38528752,113.9825863,816259.4000000004,827352.0999999996
FU HONG HOME FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.40273835,113.97840544,815831.4000000004,829285.0
THE KOWLOON WOMEN'S WELFARE CLUB WONG CHEUNG KIN MEMORIAL HOSTEL FOR THE ELDERLY,Location of Residential Care Homes for the Elderly in Hong Kong,KWUN TONG,22.32714094,114.22483419,841208.5999999996,820901.9000000004
STARRY HEIGHTS,Location of Residential Care Homes for the Elderly in Hong Kong,KWAI TSING,22.36846761,114.13955157,832423.7999999998,825477.0999999996
KIN TAT HOME FOR THE AGED,Location of Residential Care Homes for the Elderly in Hong Kong,KOWLOON CITY,22.32680458,114.18673614,837283.4000000004,820863.5
CYPRESS VIEW ELDERLY CENTRE,Location of Residential Care Homes for the Elderly in Hong Kong,TUEN MUN,22.39673552,113.9660515,814558.7999999998,828622.4000000004
KIN FAI GERICARE CENTRE LIMITED,Location of Residential Care Homes for the Elderly in Hong Kong,CENTRAL AND WESTERN,22.286343,114.13749679,832209.2999999998,816383.5999999996
